POZO;FECHA;BFD;TIPO
3305;8/11/2017;334,5;VOLUMETRIC
3292;8/11/2017;417;VOLUMETRIC
3222;8/11/2017;344;VOLUMETRIC
3208;8/11/2017;1057;VOLUMETRIC
3126;8/11/2017;804;VOLUMETRIC
3073;8/11/2017;1095;VOLUMETRIC
3037;8/11/2017;85,82;VOLUMETRIC
2984;8/11/2017;409,1;VOLUMETRIC
2977;8/11/2017;205,9;VOLUMETRIC
2941;8/11/2017;1055;VOLUMETRIC
2934;8/11/2017;836,9;VOLUMETRIC
2924;8/11/2017;519;VOLUMETRIC
2884;8/11/2017;353,1;VOLUMETRIC
2842;8/11/2017;845,4;VOLUMETRIC
2819;8/11/2017;79,14;VOLUMETRIC
2810;8/11/2017;661;VOLUMETRIC
2809;8/11/2017;883,5;VOLUMETRIC
2649;8/11/2017;1262;VOLUMETRIC
2643;8/11/2017;704;VOLUMETRIC
2628;8/11/2017;754;VOLUMETRIC
2588;8/11/2017;1127;VOLUMETRIC
2558;8/11/2017;343,8;VOLUMETRIC
2531;8/11/2017;66,34;VOLUMETRIC
2361;8/11/2017;622;VOLUMETRIC
2302;8/11/2017;620;VOLUMETRIC
2228;8/11/2017;440,33;VOLUMETRIC
2211;8/11/2017;1201;VOLUMETRIC
2209;8/11/2017;797,26;VOLUMETRIC
2095;8/11/2017;671;VOLUMETRIC
2082;8/11/2017;927;VOLUMETRIC
2055;8/11/2017;853,5;VOLUMETRIC
2047;8/11/2017;727,4;VOLUMETRIC
2043;8/11/2017;1091;VOLUMETRIC
1878;8/11/2017;8;VOLUMETRIC
1799;8/11/2017;1;VOLUMETRIC
1792;8/11/2017;24,38;VOLUMETRIC
1714;8/11/2017;390,23;VOLUMETRIC
1487;8/11/2017;189;VOLUMETRIC
1483;8/11/2017;647;VOLUMETRIC
1189;8/11/2017;45,33;VOLUMETRIC
1057;8/11/2017;514;VOLUMETRIC
1008;8/11/2017;658;VOLUMETRIC
772;8/11/2017;14;VOLUMETRIC
718;8/11/2017;223;VOLUMETRIC
C2PP4;7/11/2017;676,9;VOLUMETRIC
2029ST;7/11/2017;71,47;VOLUMETRIC
3756;7/11/2017;345;VOLUMETRIC
3744;7/11/2017;58;VOLUMETRIC
3698;7/11/2017;111,4;VOLUMETRIC
3690;7/11/2017;790;VOLUMETRIC
3626;7/11/2017;386;VOLUMETRIC
3619;7/11/2017;688,3;VOLUMETRIC
3607;7/11/2017;1229;VOLUMETRIC
3450;7/11/2017;1032;VOLUMETRIC
3431;7/11/2017;696,7;VOLUMETRIC
3310;7/11/2017;928,1;VOLUMETRIC
3287;7/11/2017;463;VOLUMETRIC
3269;7/11/2017;254,9;VOLUMETRIC
3120;7/11/2017;1169;VOLUMETRIC
2907;7/11/2017;129;VOLUMETRIC
2893;7/11/2017;1251,32;VOLUMETRIC
2888;7/11/2017;288,2;VOLUMETRIC
2880;7/11/2017;379,5;VOLUMETRIC
2874;7/11/2017;654,7;VOLUMETRIC
2859;7/11/2017;403,6;VOLUMETRIC
2837;7/11/2017;616,6;VOLUMETRIC
2801;7/11/2017;561,9;VOLUMETRIC
2791;7/11/2017;35,42;VOLUMETRIC
2734;7/11/2017;132;VOLUMETRIC
2668;7/11/2017;606,1;VOLUMETRIC
2623;7/11/2017;556;VOLUMETRIC
2617;7/11/2017;918;VOLUMETRIC
2488;7/11/2017;75,43;VOLUMETRIC
2423;7/11/2017;313,1;VOLUMETRIC
2268;7/11/2017;1000;VOLUMETRIC
2265;7/11/2017;462,18;VOLUMETRIC
2167;7/11/2017;712,2;VOLUMETRIC
2146;7/11/2017;983,9;VOLUMETRIC
2097;7/11/2017;1082;VOLUMETRIC
2053;7/11/2017;1155;VOLUMETRIC
1889;7/11/2017;885,2;VOLUMETRIC
1880;7/11/2017;469,4;VOLUMETRIC
1858;7/11/2017;6;VOLUMETRIC
1827;7/11/2017;3;VOLUMETRIC
1708;7/11/2017;35,33;VOLUMETRIC
1566;7/11/2017;11;VOLUMETRIC
1559;7/11/2017;943,2;VOLUMETRIC
1411;7/11/2017;71,59;VOLUMETRIC
1213;7/11/2017;198;VOLUMETRIC
1168;7/11/2017;12;VOLUMETRIC
942;7/11/2017;35;VOLUMETRIC
910;7/11/2017;490;VOLUMETRIC
865;7/11/2017;434,5;VOLUMETRIC
787;7/11/2017;478;VOLUMETRIC
659;7/11/2017;21;VOLUMETRIC
262;7/11/2017;387;VOLUMETRIC
2148ST;6/11/2017;455,3;VOLUMETRIC
3986;6/11/2017;466;VOLUMETRIC
3956;6/11/2017;131;VOLUMETRIC
3868;6/11/2017;60;VOLUMETRIC
3765;6/11/2017;386,9;VOLUMETRIC
3652;6/11/2017;562;VOLUMETRIC
3633;6/11/2017;107,8;VOLUMETRIC
3436;6/11/2017;712;VOLUMETRIC
3409;6/11/2017;335,7;VOLUMETRIC
3319;6/11/2017;1009;VOLUMETRIC
3305;6/11/2017;364,5;VOLUMETRIC
3302;6/11/2017;209;VOLUMETRIC
3247;6/11/2017;582,2;VOLUMETRIC
3220;6/11/2017;485;VOLUMETRIC
3219;6/11/2017;427;VOLUMETRIC
3106;6/11/2017;132;VOLUMETRIC
3073;6/11/2017;1103;VOLUMETRIC
3068;6/11/2017;1566;VOLUMETRIC
2976;6/11/2017;313,4;VOLUMETRIC
2972;6/11/2017;36;VOLUMETRIC
2924;6/11/2017;416;VOLUMETRIC
2907;6/11/2017;134;VOLUMETRIC
2884;6/11/2017;367,4;VOLUMETRIC
2838;6/11/2017;467,9;VOLUMETRIC
2802;6/11/2017;933,3;VOLUMETRIC
2668;6/11/2017;607,3;VOLUMETRIC
2430;6/11/2017;209,7;VOLUMETRIC
2375;6/11/2017;628;VOLUMETRIC
2338;6/11/2017;463;VOLUMETRIC
2313;6/11/2017;974;VOLUMETRIC
2299;6/11/2017;883,72;VOLUMETRIC
2271;6/11/2017;746,3;VOLUMETRIC
2186;6/11/2017;895,52;VOLUMETRIC
2168;6/11/2017;196;VOLUMETRIC
2165;6/11/2017;1235;VOLUMETRIC
2163;6/11/2017;881,7;VOLUMETRIC
2151;6/11/2017;981,3;VOLUMETRIC
2139;6/11/2017;1081;VOLUMETRIC
2088;6/11/2017;745;VOLUMETRIC
1866;6/11/2017;1;VOLUMETRIC
1824;6/11/2017;392;VOLUMETRIC
1803;6/11/2017;1;VOLUMETRIC
1708;6/11/2017;36,94;VOLUMETRIC
1693;6/11/2017;34;VOLUMETRIC
1176;6/11/2017;25;VOLUMETRIC
1070;6/11/2017;39,95;VOLUMETRIC
1066;6/11/2017;398,2;VOLUMETRIC
1064;6/11/2017;330;VOLUMETRIC
1053;6/11/2017;934,73;VOLUMETRIC
748;6/11/2017;400,8;VOLUMETRIC
641;6/11/2017;981,34;VOLUMETRIC
466;6/11/2017;240,5;VOLUMETRIC
218;6/11/2017;155;VOLUMETRIC
3407ST;5/11/2017;563;VOLUMETRIC
3981;5/11/2017;119,6;VOLUMETRIC
3767;5/11/2017;774;VOLUMETRIC
3765;5/11/2017;361,6;VOLUMETRIC
3677;5/11/2017;644,7;VOLUMETRIC
3651;5/11/2017;417;VOLUMETRIC
3638;5/11/2017;158;VOLUMETRIC
3637;5/11/2017;1156;VOLUMETRIC
3412;5/11/2017;108,5;VOLUMETRIC
3321;5/11/2017;247,9;VOLUMETRIC
3310;5/11/2017;953,5;VOLUMETRIC
3284;5/11/2017;387;VOLUMETRIC
3211;5/11/2017;533;VOLUMETRIC
3119;5/11/2017;568;VOLUMETRIC
3069;5/11/2017;1657;VOLUMETRIC
3066;5/11/2017;844;VOLUMETRIC
3000;5/11/2017;712;VOLUMETRIC
2988;5/11/2017;480;VOLUMETRIC
2917;5/11/2017;566,7;VOLUMETRIC
2909;5/11/2017;134,1;VOLUMETRIC
2873;5/11/2017;471,8;VOLUMETRIC
2837;5/11/2017;667,7;VOLUMETRIC
2789;5/11/2017;447;VOLUMETRIC
2670;5/11/2017;669;VOLUMETRIC
2637;5/11/2017;475,7;VOLUMETRIC
2603;5/11/2017;491;VOLUMETRIC
2598;5/11/2017;84,98;VOLUMETRIC
2578;5/11/2017;69,38;VOLUMETRIC
2548;5/11/2017;225,9;VOLUMETRIC
2363;5/11/2017;1070;VOLUMETRIC
2314;5/11/2017;428;VOLUMETRIC
2268;5/11/2017;1155;VOLUMETRIC
2267;5/11/2017;571,1;VOLUMETRIC
2230;5/11/2017;1530,89;VOLUMETRIC
2213;5/11/2017;1981,76;VOLUMETRIC
2185;5/11/2017;874,76;VOLUMETRIC
2124;5/11/2017;535;VOLUMETRIC
2120;5/11/2017;26;VOLUMETRIC
2113;5/11/2017;471,8;VOLUMETRIC
2092;5/11/2017;444;VOLUMETRIC
2086;5/11/2017;1437;VOLUMETRIC
2012;5/11/2017;833;VOLUMETRIC
1861;5/11/2017;1;VOLUMETRIC
1290;5/11/2017;3,55;VOLUMETRIC
1239;5/11/2017;243,25;VOLUMETRIC
1170;5/11/2017;80;VOLUMETRIC
1002;5/11/2017;203,2;VOLUMETRIC
928;5/11/2017;623,9;VOLUMETRIC
923;5/11/2017;1088;VOLUMETRIC
515;5/11/2017;290;VOLUMETRIC
484;5/11/2017;78;VOLUMETRIC
341;5/11/2017;451,9;VOLUMETRIC
242;5/11/2017;36;VOLUMETRIC
C2PP4;4/11/2017;771,2;VOLUMETRIC
3390ST;4/11/2017;513,3;VOLUMETRIC
3986;4/11/2017;473,4;VOLUMETRIC
3409;4/11/2017;344;VOLUMETRIC
3406;4/11/2017;481;VOLUMETRIC
3385;4/11/2017;1083;VOLUMETRIC
3371;4/11/2017;466;VOLUMETRIC
3218;4/11/2017;550;VOLUMETRIC
2995;4/11/2017;383,7;VOLUMETRIC
2989;4/11/2017;1697;VOLUMETRIC
2977;4/11/2017;208,3;VOLUMETRIC
2957;4/11/2017;785,1;VOLUMETRIC
2903;4/11/2017;555,1;VOLUMETRIC
2866;4/11/2017;458,8;VOLUMETRIC
2795;4/11/2017;403,4;VOLUMETRIC
2791;4/11/2017;34,69;VOLUMETRIC
2671;4/11/2017;798,9;VOLUMETRIC
2647;4/11/2017;1020;VOLUMETRIC
2629;4/11/2017;546;VOLUMETRIC
2627;4/11/2017;390;VOLUMETRIC
2606;4/11/2017;20,53;VOLUMETRIC
2600;4/11/2017;988,1;VOLUMETRIC
2597;4/11/2017;677,9;VOLUMETRIC
2586;4/11/2017;601,7;VOLUMETRIC
2576;4/11/2017;700,6;VOLUMETRIC
2495;4/11/2017;107;VOLUMETRIC
2421;4/11/2017;100,6;VOLUMETRIC
2391;4/11/2017;47,46;VOLUMETRIC
2389;4/11/2017;589;VOLUMETRIC
2344;4/11/2017;940;VOLUMETRIC
2293;4/11/2017;480;VOLUMETRIC
2256;4/11/2017;144,3;VOLUMETRIC
2226;4/11/2017;862,43;VOLUMETRIC
2112;4/11/2017;672,3;VOLUMETRIC
2104;4/11/2017;681;VOLUMETRIC
2091;4/11/2017;484;VOLUMETRIC
1793;4/11/2017;1,27;VOLUMETRIC
1597;4/11/2017;146;VOLUMETRIC
1495;4/11/2017;673,3;VOLUMETRIC
1348;4/11/2017;25;VOLUMETRIC
1215;4/11/2017;426;VOLUMETRIC
1114;4/11/2017;705;VOLUMETRIC
1022;4/11/2017;458;VOLUMETRIC
562;4/11/2017;207;VOLUMETRIC
334;4/11/2017;1202;VOLUMETRIC
45;4/11/2017;503,9;VOLUMETRIC
C2PP1;3/11/2017;442,4;VOLUMETRIC
3903;3/11/2017;674,4;VOLUMETRIC
3791;3/11/2017;1077,56;VOLUMETRIC
3764;3/11/2017;372,5;VOLUMETRIC
3759;3/11/2017;207;VOLUMETRIC
3655;3/11/2017;623,8;VOLUMETRIC
3415;3/11/2017;901,6;VOLUMETRIC
3337;3/11/2017;937,8;VOLUMETRIC
3203;3/11/2017;837,35;VOLUMETRIC
3142;3/11/2017;211,59;VOLUMETRIC
3065;3/11/2017;625,82;VOLUMETRIC
2983;3/11/2017;306,59;VOLUMETRIC
2959;3/11/2017;671,9;VOLUMETRIC
2938;3/11/2017;536,6;VOLUMETRIC
2899;3/11/2017;775;VOLUMETRIC
2778;3/11/2017;719;VOLUMETRIC
2690;3/11/2017;200;VOLUMETRIC
2636;3/11/2017;433,3;VOLUMETRIC
2609;3/11/2017;983,54;VOLUMETRIC
2605;3/11/2017;368,8;VOLUMETRIC
2593;3/11/2017;478,9;VOLUMETRIC
2583;3/11/2017;330,6;VOLUMETRIC
2576;3/11/2017;763,2;VOLUMETRIC
2541;3/11/2017;249,5;VOLUMETRIC
2513;3/11/2017;833,6;VOLUMETRIC
2284;3/11/2017;588;VOLUMETRIC
2255;3/11/2017;325,6;VOLUMETRIC
2254;3/11/2017;44,79;VOLUMETRIC
2244;3/11/2017;460,8;VOLUMETRIC
2212;3/11/2017;1235;VOLUMETRIC
2180;3/11/2017;313,05;VOLUMETRIC
2157;3/11/2017;1585,3;VOLUMETRIC
2151;3/11/2017;600,1;VOLUMETRIC
2119;3/11/2017;499,88;VOLUMETRIC
2118;3/11/2017;208,18;VOLUMETRIC
2103;3/11/2017;11,9;VOLUMETRIC
2086;3/11/2017;1279,89;VOLUMETRIC
2060;3/11/2017;515,89;VOLUMETRIC
2038;3/11/2017;1116;VOLUMETRIC
1112;3/11/2017;967;VOLUMETRIC
914;3/11/2017;144,8;VOLUMETRIC
882;3/11/2017;858,09;VOLUMETRIC
868;3/11/2017;438,5;VOLUMETRIC
451;3/11/2017;608,6;VOLUMETRIC
218;3/11/2017;160,88;VOLUMETRIC
2570ST;2/11/2017;181,3;VOLUMETRIC
3956;2/11/2017;145;VOLUMETRIC
3954;2/11/2017;448,59;VOLUMETRIC
3919;2/11/2017;817,1;VOLUMETRIC
3903;2/11/2017;668,1;VOLUMETRIC
3791;2/11/2017;1065,64;VOLUMETRIC
3759;2/11/2017;200,9;VOLUMETRIC
3655;2/11/2017;628,9;VOLUMETRIC
3624;2/11/2017;935;VOLUMETRIC
3442;2/11/2017;504,1;VOLUMETRIC
3430;2/11/2017;1087;VOLUMETRIC
3424;2/11/2017;1542;VOLUMETRIC
3389;2/11/2017;958,34;VOLUMETRIC
3359;2/11/2017;645,89;VOLUMETRIC
3218;2/11/2017;558,61;VOLUMETRIC
3142;2/11/2017;201,1;VOLUMETRIC
3101;2/11/2017;537,98;VOLUMETRIC
3068;2/11/2017;1449;VOLUMETRIC
3065;2/11/2017;596,97;VOLUMETRIC
3042;2/11/2017;887,1;VOLUMETRIC
2995;2/11/2017;382,1;VOLUMETRIC
2983;2/11/2017;311,77;VOLUMETRIC
2913;2/11/2017;606,4;VOLUMETRIC
2868;2/11/2017;897,5;VOLUMETRIC
2866;2/11/2017;426,2;VOLUMETRIC
2836;2/11/2017;733,2;VOLUMETRIC
2778;2/11/2017;711,4;VOLUMETRIC
2654;2/11/2017;119;VOLUMETRIC
2609;2/11/2017;1099;VOLUMETRIC
2608;2/11/2017;807,1;VOLUMETRIC
2603;2/11/2017;484,2;VOLUMETRIC
2597;2/11/2017;669,4;VOLUMETRIC
2588;2/11/2017;407,6;VOLUMETRIC
2399;2/11/2017;647,9;VOLUMETRIC
2391;2/11/2017;66,86;VOLUMETRIC
2260;2/11/2017;242,2;VOLUMETRIC
2241;2/11/2017;582,8;VOLUMETRIC
2212;2/11/2017;1235;VOLUMETRIC
2164;2/11/2017;828,5;VOLUMETRIC
2157;2/11/2017;1512,49;VOLUMETRIC
2119;2/11/2017;479,88;VOLUMETRIC
2118;2/11/2017;205,22;VOLUMETRIC
2103;2/11/2017;17,21;VOLUMETRIC
2086;2/11/2017;1226,63;VOLUMETRIC
2060;2/11/2017;541,1;VOLUMETRIC
2053;2/11/2017;911,08;VOLUMETRIC
1112;2/11/2017;940,96;VOLUMETRIC
882;2/11/2017;819,92;VOLUMETRIC
711;2/11/2017;1094,95;VOLUMETRIC
218;2/11/2017;166,03;VOLUMETRIC
C2PP4;1/11/2017;815,49;VOLUMETRIC
3981;1/11/2017;44,88;VOLUMETRIC
3944;1/11/2017;249,3;VOLUMETRIC
3868;1/11/2017;89;VOLUMETRIC
3858;1/11/2017;741,7;VOLUMETRIC
3791;1/11/2017;1047,33;VOLUMETRIC
3764;1/11/2017;383,8;VOLUMETRIC
3759;1/11/2017;209,8;VOLUMETRIC
3637;1/11/2017;999,2;VOLUMETRIC
3424;1/11/2017;1561;VOLUMETRIC
3403;1/11/2017;939,1;VOLUMETRIC
3359;1/11/2017;699;VOLUMETRIC
3313;1/11/2017;589,6;VOLUMETRIC
3065;1/11/2017;597,06;VOLUMETRIC
2983;1/11/2017;299,03;VOLUMETRIC
2922;1/11/2017;902,1;VOLUMETRIC
2917;1/11/2017;448,4;VOLUMETRIC
2834;1/11/2017;141;VOLUMETRIC
2832;1/11/2017;749,7;VOLUMETRIC
2804;1/11/2017;86,15;VOLUMETRIC
2778;1/11/2017;694,17;VOLUMETRIC
2676;1/11/2017;826,9;VOLUMETRIC
2659;1/11/2017;923,7;VOLUMETRIC
2651;1/11/2017;449,83;VOLUMETRIC
2609;1/11/2017;1028,78;VOLUMETRIC
2603;1/11/2017;485,26;VOLUMETRIC
2542;1/11/2017;94,77;VOLUMETRIC
2399;1/11/2017;660;VOLUMETRIC
2388;1/11/2017;1025;VOLUMETRIC
2293;1/11/2017;480;VOLUMETRIC
2273;1/11/2017;793,2;VOLUMETRIC
2241;1/11/2017;575,4;VOLUMETRIC
2133;1/11/2017;793,3;VOLUMETRIC
2118;1/11/2017;205,97;VOLUMETRIC
2109;1/11/2017;707,3;VOLUMETRIC
2086;1/11/2017;1205;VOLUMETRIC
2060;1/11/2017;515;VOLUMETRIC
2053;1/11/2017;908;VOLUMETRIC
2038;1/11/2017;1126;VOLUMETRIC
1881;1/11/2017;1160;VOLUMETRIC
941;1/11/2017;955,2;VOLUMETRIC
920;1/11/2017;429,5;VOLUMETRIC
882;1/11/2017;915,34;VOLUMETRIC
868;1/11/2017;448,9;VOLUMETRIC
218;1/11/2017;161,74;VOLUMETRIC
2031ST;31/10/2017;818;VOLUMETRIC
3986;31/10/2017;492,9;VOLUMETRIC
3791;31/10/2017;1051;VOLUMETRIC
3756;31/10/2017;431;VOLUMETRIC
3634;31/10/2017;2546;VOLUMETRIC
3442;31/10/2017;513,6;VOLUMETRIC
3411;31/10/2017;424,1;VOLUMETRIC
3403;31/10/2017;936,5;VOLUMETRIC
3359;31/10/2017;716;VOLUMETRIC
3311;31/10/2017;854,1;VOLUMETRIC
3226;31/10/2017;1001;VOLUMETRIC
3101;31/10/2017;444;VOLUMETRIC
3071;31/10/2017;458,9;VOLUMETRIC
3065;31/10/2017;604;VOLUMETRIC
2993;31/10/2017;701,6;VOLUMETRIC
2991;31/10/2017;320;VOLUMETRIC
2983;31/10/2017;304,18;VOLUMETRIC
2909;31/10/2017;133,9;VOLUMETRIC
2847;31/10/2017;51,3;VOLUMETRIC
2834;31/10/2017;121,9;VOLUMETRIC
2831;31/10/2017;1168;VOLUMETRIC
2789;31/10/2017;443,9;VOLUMETRIC
2778;31/10/2017;724,47;VOLUMETRIC
2697;31/10/2017;1046;VOLUMETRIC
2651;31/10/2017;475,76;VOLUMETRIC
2626;31/10/2017;646;VOLUMETRIC
2542;31/10/2017;103,4;VOLUMETRIC
2452;31/10/2017;211,2;VOLUMETRIC
2399;31/10/2017;685;VOLUMETRIC
2388;31/10/2017;708;VOLUMETRIC
2293;31/10/2017;480;VOLUMETRIC
2282;31/10/2017;815,2;VOLUMETRIC
2274;31/10/2017;931,1;VOLUMETRIC
2153;31/10/2017;763,1;VOLUMETRIC
2149;31/10/2017;162,5;VOLUMETRIC
2145;31/10/2017;606,7;VOLUMETRIC
2137;31/10/2017;771;VOLUMETRIC
2118;31/10/2017;207;VOLUMETRIC
2112;31/10/2017;664;VOLUMETRIC
2086;31/10/2017;1192;VOLUMETRIC
2060;31/10/2017;535;VOLUMETRIC
2034;31/10/2017;596,1;VOLUMETRIC
2030;31/10/2017;507,29;VOLUMETRIC
1708;31/10/2017;45,87;VOLUMETRIC
920;31/10/2017;431,7;VOLUMETRIC
3879;30/10/2017;279,8;VOLUMETRIC
3868;30/10/2017;48,78;VOLUMETRIC
3621;30/10/2017;1163;VOLUMETRIC
3446;30/10/2017;660,9;VOLUMETRIC
3434;30/10/2017;380,6;VOLUMETRIC
3427;30/10/2017;266,4;VOLUMETRIC
3421;30/10/2017;91,71;VOLUMETRIC
3359;30/10/2017;702;VOLUMETRIC
3313;30/10/2017;498,5;VOLUMETRIC
3306;30/10/2017;1239;VOLUMETRIC
3226;30/10/2017;1113;VOLUMETRIC
3218;30/10/2017;561;VOLUMETRIC
3123;30/10/2017;261,1;VOLUMETRIC
3118;30/10/2017;116,5;VOLUMETRIC
3101;30/10/2017;506;VOLUMETRIC
2969;30/10/2017;750,1;VOLUMETRIC
2938;30/10/2017;525,2;VOLUMETRIC
2937;30/10/2017;1072;VOLUMETRIC
2919;30/10/2017;1058;VOLUMETRIC
2907;30/10/2017;138,4;VOLUMETRIC
2812;30/10/2017;57,21;VOLUMETRIC
2795;30/10/2017;393,1;VOLUMETRIC
2789;30/10/2017;456,9;VOLUMETRIC
2742;30/10/2017;296,2;VOLUMETRIC
2638;30/10/2017;605,4;VOLUMETRIC
2608;30/10/2017;806;VOLUMETRIC
2403;30/10/2017;716,5;VOLUMETRIC
2399;30/10/2017;670;VOLUMETRIC
2388;30/10/2017;750;VOLUMETRIC
2372;30/10/2017;329,1;VOLUMETRIC
2318;30/10/2017;981,6;VOLUMETRIC
2273;30/10/2017;781,1;VOLUMETRIC
2149;30/10/2017;156;VOLUMETRIC
2118;30/10/2017;216;VOLUMETRIC
2110;30/10/2017;572,7;VOLUMETRIC
2086;30/10/2017;1231;VOLUMETRIC
2060;30/10/2017;520;VOLUMETRIC
2053;30/10/2017;912;VOLUMETRIC
1112;30/10/2017;1280,44;VOLUMETRIC
1084;30/10/2017;993,5;VOLUMETRIC
797;30/10/2017;267,7;VOLUMETRIC
218;30/10/2017;119;VOLUMETRIC
3711ST;29/10/2017;383,7;VOLUMETRIC
3869;29/10/2017;464,4;VOLUMETRIC
3647;29/10/2017;786,6;VOLUMETRIC
3447;29/10/2017;199,5;VOLUMETRIC
3444;29/10/2017;204,9;VOLUMETRIC
3442;29/10/2017;510,5;VOLUMETRIC
3420;29/10/2017;80,17;VOLUMETRIC
3359;29/10/2017;684,79;VOLUMETRIC
3226;29/10/2017;1057,1;VOLUMETRIC
3145;29/10/2017;752,1;VOLUMETRIC
3124;29/10/2017;824,2;VOLUMETRIC
3071;29/10/2017;453,7;VOLUMETRIC
2983;29/10/2017;253,9;VOLUMETRIC
2969;29/10/2017;751,5;VOLUMETRIC
2912;29/10/2017;1051,64;VOLUMETRIC
2878;29/10/2017;140,1;VOLUMETRIC
2812;29/10/2017;62,18;VOLUMETRIC
2803;29/10/2017;1093,05;VOLUMETRIC
2795;29/10/2017;395,7;VOLUMETRIC
2742;29/10/2017;315,9;VOLUMETRIC
2452;29/10/2017;182,5;VOLUMETRIC
2399;29/10/2017;635,76;VOLUMETRIC
2327;29/10/2017;326;VOLUMETRIC
2293;29/10/2017;554,23;VOLUMETRIC
2276;29/10/2017;770;VOLUMETRIC
2211;29/10/2017;1284;VOLUMETRIC
2150;29/10/2017;170,9;VOLUMETRIC
2103;29/10/2017;19,87;VOLUMETRIC
2060;29/10/2017;463,9;VOLUMETRIC
2058;29/10/2017;1273;VOLUMETRIC
1708;29/10/2017;10,33;VOLUMETRIC
1112;29/10/2017;1168,7;VOLUMETRIC
1028;29/10/2017;136;VOLUMETRIC
1008;29/10/2017;760,9;VOLUMETRIC
838;29/10/2017;92,2;VOLUMETRIC
3410ST;28/10/2017;113,8;VOLUMETRIC
3785;28/10/2017;210,2;VOLUMETRIC
3775;28/10/2017;844,9;VOLUMETRIC
3717;28/10/2017;576,9;VOLUMETRIC
3686;28/10/2017;2216;VOLUMETRIC
3643;28/10/2017;420,2;VOLUMETRIC
3446;28/10/2017;686,4;VOLUMETRIC
3443;28/10/2017;451,5;VOLUMETRIC
3394;28/10/2017;499,6;VOLUMETRIC
3000;28/10/2017;677;VOLUMETRIC
2893;28/10/2017;967;VOLUMETRIC
2758;28/10/2017;201,4;VOLUMETRIC
2749;28/10/2017;731,2;VOLUMETRIC
2746;28/10/2017;462;VOLUMETRIC
2642;28/10/2017;422;VOLUMETRIC
2578;28/10/2017;69,38;VOLUMETRIC
2516;28/10/2017;528,4;VOLUMETRIC
2443;28/10/2017;398,2;VOLUMETRIC
2295;28/10/2017;489;VOLUMETRIC
2242;28/10/2017;785,3;VOLUMETRIC
2191;28/10/2017;959;VOLUMETRIC
2181;28/10/2017;169;VOLUMETRIC
2178;28/10/2017;1270;VOLUMETRIC
2167;28/10/2017;708,7;VOLUMETRIC
2163;28/10/2017;880,9;VOLUMETRIC
2120;28/10/2017;29;VOLUMETRIC
2092;28/10/2017;444;VOLUMETRIC
2086;28/10/2017;1333;VOLUMETRIC
2065;28/10/2017;418,2;VOLUMETRIC
1793;28/10/2017;14;VOLUMETRIC
1479;28/10/2017;5;VOLUMETRIC
1052;28/10/2017;1537;VOLUMETRIC
875;28/10/2017;79,25;VOLUMETRIC
528;28/10/2017;288;VOLUMETRIC
2148ST;27/10/2017;445,6;VOLUMETRIC
3775;27/10/2017;850,8;VOLUMETRIC
3745;27/10/2017;652,6;VOLUMETRIC
3686;27/10/2017;2432;VOLUMETRIC
3643;27/10/2017;627,6;VOLUMETRIC
3631;27/10/2017;258,3;VOLUMETRIC
3353;27/10/2017;373,3;VOLUMETRIC
3127;27/10/2017;407;VOLUMETRIC
3112;27/10/2017;870;VOLUMETRIC
2972;27/10/2017;30;VOLUMETRIC
2971;27/10/2017;396,5;VOLUMETRIC
2968;27/10/2017;808,4;VOLUMETRIC
2940;27/10/2017;1118;VOLUMETRIC
2746;27/10/2017;385,8;VOLUMETRIC
2743;27/10/2017;854,3;VOLUMETRIC
2692;27/10/2017;243,1;VOLUMETRIC
2495;27/10/2017;115;VOLUMETRIC
2494;27/10/2017;934,5;VOLUMETRIC
2298;27/10/2017;1164;VOLUMETRIC
2278;27/10/2017;552;VOLUMETRIC
2218;27/10/2017;933;VOLUMETRIC
2198;27/10/2017;829;VOLUMETRIC
2195;27/10/2017;1073;VOLUMETRIC
2182;27/10/2017;957,6;VOLUMETRIC
2165;27/10/2017;1253;VOLUMETRIC
2146;27/10/2017;1001;VOLUMETRIC
2137;27/10/2017;733;VOLUMETRIC
2124;27/10/2017;485;VOLUMETRIC
1810;27/10/2017;3;VOLUMETRIC
1529;27/10/2017;1;VOLUMETRIC
1457;27/10/2017;32;VOLUMETRIC
1056;27/10/2017;607;VOLUMETRIC
1053;27/10/2017;930;VOLUMETRIC
1052;27/10/2017;1537;VOLUMETRIC
910;27/10/2017;500;VOLUMETRIC
876;27/10/2017;26,28;VOLUMETRIC
875;27/10/2017;71,51;VOLUMETRIC
578;27/10/2017;567;VOLUMETRIC
511;27/10/2017;888;VOLUMETRIC
227;27/10/2017;358;VOLUMETRIC
196;27/10/2017;445;VOLUMETRIC
45;27/10/2017;611,8;VOLUMETRIC
5100;26/10/2017;32,67;VOLUMETRIC
3793;26/10/2017;910;VOLUMETRIC
3515;26/10/2017;96,29;VOLUMETRIC
3463;26/10/2017;313;VOLUMETRIC
3351;26/10/2017;697,7;VOLUMETRIC
3337;26/10/2017;935,7;VOLUMETRIC
3247;26/10/2017;588,6;VOLUMETRIC
3230;26/10/2017;543,9;VOLUMETRIC
3226;26/10/2017;1168;VOLUMETRIC
3208;26/10/2017;735;VOLUMETRIC
3142;26/10/2017;156,1;VOLUMETRIC
3116;26/10/2017;1036;VOLUMETRIC
3111;26/10/2017;979,5;VOLUMETRIC
3107;26/10/2017;632,1;VOLUMETRIC
