NamePozo;Latitud;Longitud;FechaMonitoreo;BWPD;BOPD;BFPD;BSW;PPMp;PPMm;25_45um;45_106um;106_212um;212_425um;mayor_425um;color_icono;Prefijo;icono 
INFA4554;6912;-73.773;26/08/2021;16,29;55,81;72,1;22,60%;61,38;289,59;29,57%;100,00%;8,11%;1,90%;4,27%;yelow;fa;tower-observation
INFA4554;6912;-73.773;27/08/2021;16,29;55,81;72,1;22,60%;382,84;2285,57;26,47%;100,00%;14,73%;0,88%;0,72%;red;fa;tower-observation
INFA3668;6912;-73.773;27/08/2021;1120,9;51,1;1172;95,64%;82,81;1091,26;20,88%;0,00%;33,38%;12,02%;2,78%;yelow;fa;tower-observation
INFA3668;6912;-73.773;28/08/2021;1120,9;51,1;1172;95,64%;54,43;96,11;19,67%;0,00%;38,85%;12,18%;0,97%;yelow;fa;tower-observation
INFA4554;6912;-73.773;30/08/2021;16,29;55,81;72,1;22,60%;172,72;494,66;14,20%;100,00%;22,16%;5,22%;0,67%;red;fa;tower-observation
INFA4554;6912;-73.773;30/08/2021;16,29;55,81;72,1;22,60%;252,28;498,48;11,47%;0,00%;28,85%;32,30%;7,44%;red;fa;tower-observation
INFA3668;6912;-73.773;31/08/2021;1120,9;51,1;1172;95,64%;501,99;708,97;5,36%;0,00%;35,93%;34,34%;7,82%;red;fa;tower-observation
INFA4554;6912;-73.773;1/09/2021;16,29;55,81;72,1;22,60%;57,04;162,81;13,71%;0,00%;37,88%;7,36%;0,84%;yelow;fa;tower-observation
INFA4554;6912;-73.773;1/09/2021;16,29;55,81;72,1;22,60%;135,81;252,95;53,37%;0,00%;18,38%;7,75%;0,18%;red;fa;tower-observation
INFA3668;6912;-73.773;2/09/2021;1120,9;51,1;1172;95,64%;728,66;4255,79;2,92%;0,00%;27,51%;40,39%;18,16%;red;fa;tower-observation
INFA3668;6912;-73.773;2/09/2021;1120,9;51,1;1172;95,64%;497,55;2042,47;6,96%;0,00%;30,37%;44,24%;9,78%;red;fa;tower-observation
INFA4554;6912;-73.773;3/09/2021;16,29;55,81;72,1;22,60%;98,79;161,83;16,69%;100,00%;25,07%;3,42%;0,43%;yelow;fa;tower-observation
INFA4554;6912;-73.773;3/09/2021;16,29;55,81;72,1;22,60%;143,62;319,57;14,80%;100,00%;33,42%;1,03%;0,58%;red;fa;tower-observation
INFA3668;6912;-73.773;14/09/2021;1120,9;51,1;1172;95,64%;324,24;769,74;2,82%;0,00%;36,02%;41,13%;10,80%;red;fa;tower-observation
INFA4554;6912;-73.773;13/09/2021;16,29;55,81;72,1;22,60%;826,3;2498,16;15,07%;100,00%;22,21%;0,18%;0,07%;red;fa;tower-observation
INFA3668;6912;-73.773;13/09/2021;1120,9;51,1;1172;95,64%;81,79;944,72;3,66%;0,00%;40,08%;35,32%;4,08%;yelow;fa;tower-observation
INFA3668;6912;-73.773;14/09/2021;1120,9;51,1;1172;95,64%;182,43;954,79;13,49%;0,00%;32,37%;32,37%;4,86%;red;fa;tower-observation
INFA4554;6912;-73.773;15/09/2021;16,29;55,81;72,1;22,60%;176,11;488,92;13,47%;100,00%;14,67%;0,75%;0,40%;red;fa;tower-observation
INFA4554;6912;-73.773;15/09/2021;16,29;55,81;72,1;22,60%;1861,11;4542,91;14,63%;100,00%;16,37%;0,44%;0,38%;red;fa;tower-observation
INFA3668;6912;-73.773;16/09/2021;1120,9;51,1;1172;95,64%;28,94;62,23;10,68%;0,00%;32,65%;27,73%;9,48%;yelow;fa;tower-observation
INFA3668;6912;-73.773;16/09/2021;1120,9;51,1;1172;95,64%;185,07;430,7;3,09%;0,00%;24,97%;51,49%;12,60%;red;fa;tower-observation
INFA4554;6912;-73.773;17/09/2021;16,29;55,81;72,1;22,60%;130,39;368,69;11,49%;100,00%;28,86%;2,20%;0,90%;red;fa;tower-observation
INFA4554;6912;-73.773;17/09/2021;16,29;55,81;72,1;22,60%;532,6;1269,25;12,65%;100,00%;24,01%;0,48%;0,29%;red;fa;tower-observation
INFA3668;6912;-73.773;18/09/2021;1120,9;51,1;1172;95,64%;277,9;610,85;7,12%;0,00%;30,60%;35,13%;11,76%;red;fa;tower-observation
INFA4554;6912;-73.773;20/09/2021;16,29;55,81;72,1;22,60%;38,27;76,02;22,17%;0,00%;29,10%;10,39%;9,70%;yelow;fa;tower-observation
INFA4554;6912;-73.773;20/09/2021;16,29;55,81;72,1;22,60%;96,09;310,65;12,21%;100,00%;28,52%;3,55%;3,61%;yelow;fa;tower-observation
INFA4554;6912;-73.773;24/09/2021;16,29;55,81;72,1;22,60%;397,67;1477,21;28,17%;0,00%;23,12%;2,95%;1,67%;red;fa;tower-observation
INFA3668;6912;-73.773;24/09/2021;1120,9;51,1;1172;95,64%;531,75;1249,16;15,45%;0,00%;33,23%;25,86%;5,66%;red;fa;tower-observation
INFA4554;6912;-73.773;25/09/2021;16,29;55,81;72,1;22,60%;113,36;381,81;4,41%;0,00%;27,54%;43,55%;13,06%;red;fa;tower-observation
INFA3668;6912;-73.773;27/09/2021;1120,9;51,1;1172;95,64%;32,04;54,02;12,85%;0,00%;41,18%;23,07%;2,32%;yelow;fa;tower-observation
INFA4554;6912;-73.773;27/09/2021;16,29;55,81;72,1;22,60%;69,46;158,2;26,44%;0,00%;37,98%;0,35%;2,84%;yelow;fa;tower-observation
INFA3668;6912;-73.773;28/09/2021;1120,9;51,1;1172;95,64%;759,71;1076,79;3,06%;0,00%;38,31%;42,16%;7,73%;red;fa;tower-observation
INFA4554;6912;-73.773;29/09/2021;16,29;55,81;72,1;22,60%;25,28;91,87;32,15%;0,00%;20,28%;4,07%;1,42%;yelow;fa;tower-observation
INFA3668;6912;-73.773;30/09/2021;1120,9;51,1;1172;95,64%;919,32;1385,74;5,90%;0,00%;34,37%;42,87%;7,24%;red;fa;tower-observation
INFA4554;6912;-73.773;1/10/2021;16,29;55,81;72,1;22,60%;46,12;208,64;37,42%;0,00%;12,33%;1,41%;0,92%;yelow;fa;tower-observation
INFA3668;6912;-73.773;4/10/2021;1120,9;51,1;1172;95,64%;14,19;36,87;4,95%;0,00%;14,68%;41,89%;30,91%;yelow;fa;tower-observation
INFA3668;6912;-73.773;4/10/2021;1120,9;51,1;1172;95,64%;63,41;244,39;4,36%;0,00%;16,15%;41,42%;31,47%;yelow;fa;tower-observation
INFA4554;6912;-73.773;5/10/2021;16,29;55,81;72,1;22,60%;77,23;212,89;17,76%;0,00%;34,55%;9,70%;3,94%;yelow;fa;tower-observation
INFA4554;6912;-73.773;5/10/2021;16,29;55,81;72,1;22,60%;122,97;337,91;9,50%;0,00%;23,16%;32,80%;20,55%;red;fa;tower-observation
INFA3668;6912;-73.773;7/10/2021;1120,9;51,1;1172;95,64%;38,78;68,17;5,15%;0,00%;18,70%;36,99%;25,02%;yelow;fa;tower-observation
INFA3668;6912;-73.773;7/10/2021;1120,9;51,1;1172;95,64%;125,27;456,02;10,03%;0,00%;19,55%;31,56%;24,19%;red;fa;tower-observation
INFA4554;6912;-73.773;8/10/2021;16,29;55,81;72,1;22,60%;32,44;52,64;12,35%;0,00%;21,46%;16,45%;17,36%;yelow;fa;tower-observation
INFA4554;6912;-73.773;8/10/2021;16,29;55,81;72,1;22,60%;42,8;172,02;12,26%;0,00%;32,46%;9,52%;2,35%;yelow;fa;tower-observation
INFA4554;6912;-73.773;12/10/2021;16,29;55,81;72,1;22,60%;276,87;637,49;2,62%;0,00%;25,58%;42,01%;22,13%;red;fa;tower-observation
INFA4554;6912;-73.773;13/10/2021;16,29;55,81;72,1;22,60%;41,8;98,76;12,29%;100,00%;29,10%;2,53%;1,95%;yelow;fa;tower-observation
INFA3668;6912;-73.773;13/10/2021;1120,9;51,1;1172;95,64%;12,33;30,32;6,85%;0,00%;59,03%;12,99%;10,74%;yelow;fa;tower-observation
INFA3668;6912;-73.773;14/10/2021;1120,9;51,1;1172;95,64%;5,73;20,94;16,57%;0,00%;37,02%;21,82%;6,35%;green;fa;tower-observation
INFA3668;6912;-73.773;19/10/2021;1120,9;51,1;1172;95,64%;134,44;1110,15;2,25%;0,00%;34,12%;37,28%;15,11%;red;fa;tower-observation
INFA3668;6912;-73.773;19/10/2021;1120,9;51,1;1172;95,64%;40,39;136,09;12,77%;0,00%;34,85%;29,98%;8,23%;yelow;fa;tower-observation
INFA4554;6912;-73.773;21/10/2021;16,29;55,81;72,1;22,60%;60,21;295,55;6,58%;0,00%;49,03%;17,74%;6,13%;yelow;fa;tower-observation
INFA4554;6912;-73.773;21/10/2021;16,29;55,81;72,1;22,60%;286,66;923,85;9,58%;0,00%;52,21%;5,97%;4,22%;red;fa;tower-observation
INFA3668;6912;-73.773;22/10/2021;1120,9;51,1;1172;95,64%;10,63;37,24;23,90%;0,00%;42,97%;15,26%;3,01%;yelow;fa;tower-observation
INFA3668;6912;-73.773;22/10/2021;1120,9;51,1;1172;95,64%;500,26;1448,04;3,17%;0,00%;26,75%;36,17%;22,49%;red;fa;tower-observation
INFA4554;6912;-73.773;26/10/2021;16,29;55,81;72,1;22,60%;266,76;574,87;10,28%;0,00%;40,66%;14,72%;5,82%;red;fa;tower-observation
INFA4554;6912;-73.773;26/10/2021;16,29;55,81;72,1;22,60%;151,41;450,88;7,20%;0,00%;33,77%;24,78%;11,13%;red;fa;tower-observation
INFA3668;6912;-73.773;27/10/2021;1120,9;51,1;1172;95,64%;25,46;67,11;9,97%;0,00%;38,37%;13,75%;14,95%;yelow;fa;tower-observation
INFA3668;6912;-73.773;30/10/2021;1120,9;51,1;1172;95,64%;1565,76;4729,42;1,14%;0,00%;25,71%;40,12%;25,74%;red;fa;tower-observation
INFA4554;6912;-73.773;2/11/2021;16,29;55,81;72,1;22,60%;30,92;96,31;42,94%;0,00%;27,87%;15,23%;8,11%;yelow;fa;tower-observation
INFA4554;6912;-73.773;2/11/2021;16,29;55,81;72,1;22,60%;569,34;4106,84;11,32%;0,00%;36,73%;8,23%;6,34%;red;fa;tower-observation
INFA3668;6912;-73.773;18/11/2021;1120,9;51,1;1172;95,64%;231,6;333,44;1,59%;0,00%;21,63%;38,42%;34,52%;red;fa;tower-observation
INFA3668;6912;-73.773;18/11/2021;1120,9;51,1;1172;95,64%;82,72;295,86;5,92%;0,00%;33,54%;32,86%;17,77%;yelow;fa;tower-observation
INFA3668;6912;-73.773;24/11/2021;1120,9;51,1;1172;95,64%;504,63;3606,42;6,56%;0,00%;31,89%;40,40%;18,47%;red;fa;tower-observation
INFA3668;6912;-73.773;25/11/2021;1120,9;51,1;1172;95,64%;118,58;616,67;1,22%;0,00%;21,88%;41,68%;28,15%;red;fa;tower-observation
INFA3211;6911;-73.773;7/12/2020;376,46;21,07;397,53;94,70%;29;29,18;39,02%;0,00%;26,43%;19,22%;15,33%;yelow;fa;tower-observation
INFA3211;6911;-73.773;12/01/2021;376,46;21,07;397,53;94,70%;5,25;6,77;25,13%;0,00%;49,25%;13,07%;12,56%;green;fa;tower-observation
INFA2433;6911;-73.773;30/11/2021;737,18;63,75;800,93;92,04%;21,58;98,78;6,16%;0,00%;60,08%;10,33%;5,06%;yelow;fa;tower-observation
INFA3211;6911;-73.773;12/01/2022;376,46;21,07;397,53;94,70%;8,38;16,44;29,76%;0,00%;13,66%;17,07%;17,07%;green;fa;tower-observation
INFA2433;6911;-73.773;29/06/2022;737,18;63,75;800,93;92,04%;287,67;556,48;2,96%;0,00%;24,74%;27,97%;28,73%;red;fa;tower-observation
INFA3211;6911;-73.773;22/07/2022;366,59;24,71;391,3;93,68%;31,5;49,28;10,38%;0,00%;45,58%;3,51%;2,66%;yelow;fa;tower-observation
INFA3211;6911;-73.773;1/09/2022;366,59;24,71;391,3;93,68%;45,8;127,34;15,15%;0,00%;29,62%;10,77%;3,38%;yelow;fa;tower-observation
INFA3211;6911;-73.773;13/04/2023;357,65;33,65;391,3;91,40%;1698,53;3979,64;25,72%;100,00%;14,83%;2,27%;2,54%;red;fa;tower-observation
INFA3211;6911;-73.773;31/05/2023;357,65;33,65;391,3;91,40%;26,87;61,86;14,96%;0,00%;40,81%;19,36%;6,05%;yelow;fa;tower-observation
INFA4510;6911;-73.773;7/05/2019;698;40;738;94,62%;23,97;24,27;79,91%;0,00%;17,70%;1,09%;1,30%;yelow;fa;tower-observation
INFA3699;6911;-73.773;17/04/2019;75;90,59;165,59;45,47%;122,14;124,04;33,58%;0,00%;47,81%;17,80%;0,81%;red;fa;tower-observation
INFA3699;6911;-73.773;8/05/2019;75;90,59;165,59;45,47%;15,26;28,46;64,92%;0,00%;27,67%;5,45%;1,96%;yelow;fa;tower-observation
INFA4510;6911;-73.773;28/05/2021;481,91;68,09;550;87,62%;8,19;12,6;32,68%;0,00%;37,07%;21,46%;8,78%;green;fa;tower-observation
INFA3699;6911;-73.773;7/10/2021;34,58;65,42;100;34,58%;255,7;1230,82;11,00%;0,00%;50,43%;10,67%;0,76%;red;fa;tower-observation
INFA3699;6911;-73.773;4/03/2022;34,58;65,42;100;34,58%;11,78;48,35;14,77%;100,00%;19,98%;9,55%;2,93%;yelow;fa;tower-observation
INFA3699;6911;-73.773;26/09/2022;120,45;10,95;131,4;91,67%;19,86;48,5;5,41%;100,00%;38,74%;2,05%;0,15%;yelow;fa;tower-observation
INFA4514;6911;-73.773;10/02/2023;239,16;30,24;269,4;88,78%;35,45;178,62;38,78%;0,00%;13,72%;7,14%;2,72%;yelow;fa;tower-observation
INFA4537;6911;-73.773;8/04/2019;457;93;550;83,00%;11,19;20,27;70,28%;0,00%;27,36%;1,72%;0,64%;yelow;fa;tower-observation
INFA4537;6911;-73.773;9/05/2019;457;93;550;83,00%;9,33;18,85;33,15%;0,00%;46,52%;16,57%;3,76%;green;fa;tower-observation
INFA4537;6911;-73.773;27/09/2019;1002,08;88,92;1091;91,85%;5,41;6,1;64,67%;0,00%;17,98%;8,52%;8,83%;green;fa;tower-observation
INFA4512;6911;-73.773;8/04/2019;142;35;177;80,00%;5,33;12,56;68,12%;0,00%;18,53%;4,90%;8,45%;green;fa;tower-observation
INFA4507;6911;-73.773;23/04/2019;90;36,4;126,4;70,82%;1,49;1,56;38,74%;0,00%;29,73%;16,22%;15,32%;green;fa;tower-observation
INFA4507;6911;-73.773;8/03/2021;55,11;19,89;75;73,48%;6,6;10,88;39,77%;0,00%;40,94%;11,11%;8,19%;green;fa;tower-observation
INFA4512;6911;-73.773;17/03/2021;13,69;56,32;70;19,55%;347,63;625,8;52,28%;0,00%;42,33%;3,82%;1,56%;red;fa;tower-observation
INFA4512;6911;-73.773;19/05/2021;13,69;56,32;70;19,55%;118,73;350,55;32,73%;0,00%;45,73%;13,81%;7,73%;red;fa;tower-observation
INFA4537;6911;-73.773;5/10/2021;902,8;97,2;1000;90,28%;10,87;19,49;15,03%;0,00%;47,81%;8,20%;3,01%;yelow;fa;tower-observation
INFA4537;6911;-73.773;21/12/2021;902,8;97,2;1000;90,28%;25,41;45,68;15,17%;0,00%;17,93%;13,10%;21,38%;yelow;fa;tower-observation
INFA4558;6911;-73.773;27/12/2021;1330;70;1400;95,00%;360,56;908,47;11,35%;0,00%;39,47%;0,71%;0,34%;red;fa;tower-observation
INFA4558;6911;-73.773;28/12/2021;1330;70;1400;95,00%;108,3;4545,52;20,44%;0,00%;37,30%;22,58%;3,43%;red;fa;tower-observation
INFA4558;6911;-73.773;29/12/2021;1330;70;1400;95,00%;46,26;67,13;6,53%;0,00%;30,21%;28,56%;10,62%;yelow;fa;tower-observation
INFA4558;6911;-73.773;30/12/2021;1330;70;1400;95,00%;42,61;68,63;19,45%;0,00%;19,14%;23,95%;32,24%;yelow;fa;tower-observation
INFA4558;6911;-73.773;31/12/2021;1330;70;1400;95,00%;31,15;38,95;19,45%;0,00%;19,14%;23,95%;32,24%;yelow;fa;tower-observation
INFA4558;6911;-73.773;4/01/2022;1330;70;1400;95,00%;5,8;25,42;7,55%;0,00%;25,68%;32,93%;12,69%;green;fa;tower-observation
INFA4558;6911;-73.773;6/01/2022;1330;70;1400;95,00%;25,8;52,92;6,74%;0,00%;19,49%;34,06%;16,94%;yelow;fa;tower-observation
INFA4558;6911;-73.773;7/01/2022;1330;70;1400;95,00%;33,37;52,19;16,13%;0,00%;12,34%;28,03%;29,44%;yelow;fa;tower-observation
INFA4558;6911;-73.773;12/01/2022;1330;70;1400;95,00%;24,76;45,37;23,90%;0,00%;20,78%;19,22%;16,88%;yelow;fa;tower-observation
INFA4558;6911;-73.773;17/01/2022;1330;70;1400;95,00%;10,27;24,77;14,23%;0,00%;22,72%;26,75%;21,44%;yelow;fa;tower-observation
INFA4507;6911;-73.773;17/05/2023;79,57;27,83;107,4;74,09%;4,63;11,98;17,86%;0,00%;25,40%;13,49%;28,17%;green;fa;tower-observation
INFA4534;6911;-73.773;17/10/2019;9;305,9;314,9;3,00%;9,88;14,98;33,88%;0,00%;31,33%;12,02%;22,77%;green;fa;tower-observation
INFA4556;6911;-73.773;27/12/2021;348,74;22,26;371;94,00%;716,08;1068,37;13,30%;100,00%;12,91%;0,39%;0,67%;red;fa;tower-observation
